"Position (mm) Run #1"
16,2527
17,1300
17,8354
18,3513
18,8672
19,4184
19,5904
19,7624
19,9520
19,9696
19,8153
19,4712
19,1272
18,8008
18,3023
17,6317
16,7714
15,9112
15,0684
14,0361
13,0211
11,8167
10,6123
9,4250
8,0314
6,8439
5,4674
4,0908
2,7143
1,3377
-0,0222
-1,5874
-2,9640
-4,3405
-5,7171
-7,1099
-8,3144
-9,5188
-10,7393
-11,7716
-12,8039
-13,8522
-14,7124
-15,5885
-16,2925
-16,8086
-17,3246
-17,8565
-18,2163
-18,3883
-18,5760
-18,5917
-18,4197
-18,2635
-17,9195
-17,5913
-17,0754
-16,5753
-15,9033
-15,0435
-14,1837
-13,3399
-12,3082
-11,2926
-10,0890
-8,8854
-7,6981
-6,3063
-5,1191
-3,7437
-2,3848
-0,8209
0,5546
1,9300
3,3055
4,6809
6,0733
7,2599
8,6524
9,8560
11,0768
12,1085
13,1402
14,1892
15,0490
15,9262
16,6316
17,1475
17,6634
18,1969
18,5584
18,7304
18,9200
18,9200
18,9376
18,7832
18,4391
18,1127
17,5966
17,0980
16,4099
15,7392
14,8964
13,8641
12,8145
11,9887
10,7843
9,5799
8,3755
7,1711
5,9836
4,5902
3,4026
2,0260
0,6495
-0,7271
-2,1202
-3,3081
-4,6847
-6,0939
-7,1099
-8,3144
-9,5350
-10,5673
-11,5996
-12,6479
-13,5081
-14,3843
-15,0724
-15,7764
-16,2925
-16,8244
-17,1684
-17,5282
-17,7160
-17,7160
-17,7318
-17,5755
-17,2316
-16,8876
-16,5595
-16,0594
-15,3715
-14,6837
-14,0117
-13,1679
-12,1363
-11,1046
-10,0729
-9,0574
-7,8538
-6,6502
-5,4630
-4,0711
-2,8840
-1,5086
-0,1165
1,0704
2,4626
3,6493
5,0417
6,2453
7,4488
8,6524
9,8731
10,9048
11,9538
12,8135
13,6733
14,5505
15,2558
15,7543
16,4771
16,8210
17,1650
17,5265
17,7160
17,7160
17,7160
17,7511
17,3895
17,2525
16,7365
16,2204
15,7217
15,0336
14,3628
13,5026
12,6424
11,7994
10,7843
9,5628
8,5475
7,3261
6,3108
5,1232
3,7299
2,5422
1,1489
-0,0388
-1,4320
-2,6364
-3,8408
-5,0452
-6,2496
-7,4703
-8,4864
-9,7232
-10,5673
-11,6157
-12,4759
-13,3521
-14,0402
-14,7443
-15,2603
-15,7923
-16,1363
-16,4962
-16,6840
-16,6840
-16,6840
-16,7156
-16,3558
-16,1997
-15,8716
-15,3556
-14,8556
-14,1678
-13,4959
-12,6361
-11,7924
-10,7446
-9,9171
-8,6973
-7,6819
-6,4620
-5,4466
-4,2431
-3,0560
-1,6640
-0,4604
0,7265
2,1355
3,1335
4,5259
5,7464
6,7611
7,9817
9,0305
9,8731
10,9220
11,7818
12,6416
13,5187
14,2066
14,9118
15,4277
15,9611
16,3051
16,6665
16,8385
17,0280
17,0455
16,8735
16,7015
16,5470
16,2204
15,7043
15,1882
14,6895
14,0188
13,1412
12,4704
11,6274
10,5951
9,5628
8,5475
7,3261
6,3108
5,1063
3,9019
2,6975
1,4931
0,2886
-0,8992
-2,3088
-3,3246
-4,5290
-5,7335
-6,9542
-7,9865
-9,0188
-10,0673
-10,9275
-11,7877
-12,6639
-13,3681
-13,8682
-14,5882
-14,9163
-15,4641
-15,6203
-15,9960
-15,9801
-16,1838
-16,0118
-15,8399
-15,6837
-15,3556
-14,8397
-14,3238
-13,8238
-13,1520
-12,2922
-11,4324
-10,5726
-9,7290
-8,6973
-7,6656
-6,6339
-5,6186
-4,3986
-3,3834
-2,1963
-0,7877
0,2107
1,6029
2,8233
3,8381
5,0417
6,2622
7,2939
8,3256
9,3744
10,2170
11,2659
12,1430
12,8135
13,6907
14,3959
14,9118
15,4452
15,7891
16,1505
16,3225
16,4945
16,7015
16,5120
16,5295
16,3749
16,0309
15,7043
15,1882
14,6895
14,0014
13,3133
12,6424
11,7822
10,9392
9,9069
8,8917
7,6702
6,6549
5,4505
4,2292
3,2137
2,0093
0,8048
-0,3996
-1,6040
-2,8249
-3,8408
-5,0616
-6,0939
-7,1262
-8,1585
-9,2071
-10,0673
-10,9275
-11,8038
-12,5079
-13,0080
-13,7281
-14,0562
-14,5882
-14,9481
-15,1201
-15,2921
-15,4800
-15,4959
-15,3239
-15,1678
-14,8238
-14,4958
-13,9639
-13,6519
-12,9640
-12,2761
-11,6043
-10,7446
-9,8848
-9,0250
-8,1814
-7,1498
-6,1344
-4,9144
-3,8992
-2,6956
-1,4755
-0,4604
0,7432
1,9635
2,9784
4,1988
5,2305
6,2622
7,2939
8,3256
9,3744
10,2342
11,0940
11,9710
12,6589
13,3467
14,0519
14,5852
14,9292
15,2732
15,6346
15,8240
15,8066
16,0135
15,8414
15,6694
15,5149
15,1708
14,8442
14,3455
13,6573
12,9692
12,2811
11,6102
10,7671
9,7177
8,8746
7,8423
6,8099
5,7776
4,7622
3,5410
2,5087
1,4931
0,2720
-0,7437
-1,9647
-2,9805
-4,2014
-5,2337
-6,2823
-7,1425
-7,9865
-9,0512
-9,7232
-10,5995
-11,2877
-11,9918
-12,5079
-13,0400
-13,3840
-13,7281
-14,0881
-14,2601
-14,4480
-14,4480
-14,4639
-14,2919
-14,1359
-13,7919
-13,4480
