"Position (mm) Run #1";"Position (mm) Run #2";"Position (mm) Run #3";"Position (mm) Run #4";"Position (mm) Run #5";"Position (mm) Run #6";"Position (mm) Run #7";"Position (mm) Run #8";"Position (mm) Run #9";"Position (mm) Run #10";"Position (mm) Run #11";"Position (mm) Run #12";"Position (mm) Run #13"
-35,8886;-14,0117;12,2459;-27,6157;18,3374;-4,5290;-1,6206;-4,8816;-28,8609;25,5277;-17,7790;15,1708;-11,1639
-36,6064;-13,1679;13,6040;-28,4759;17,3051;-5,7498;-2,6694;-4,2102;-27,3288;24,8396;-17,1070;14,8442;-11,3359
-36,9504;-12,1363;15,1861;-29,3665;16,2902;-6,7821;-3,5296;-3,3339;-25,6097;24,1693;-16,2472;14,3281;-11,5240
-37,3240;-11,1046;16,3723;-29,8977;15,0858;-7,8144;-4,3898;-2,6626;-23,9214;23,3447;-15,4033;13,8120;-11,5240
-37,3388;-10,0890;17,7828;-30,2569;13,8988;-8,8468;-5,2501;-1,7862;-21,8587;22,1225;-14,3716;13,3133;-11,5401
-37,1816;-8,9016;18,7969;-30,4289;12,5222;-9,8952;-6,1266;-1,1150;-19,8116;21,1256;-13,3559;12,6424;-11,3681
-36,8672;-7,5099;20,0357;-30,6311;11,1629;-10,7554;-6,7985;-0,2386;-17,5770;19,7491;-12,1523;11,7822;-11,2122
-36,1794;-6,3227;20,8955;-30,4743;9,6142;-11,6317;-7,6749;0,4326;-15,3583;18,3901;-10,9648;10,9220;-10,8521
-35,5212;-4,9308;21,7730;-30,1303;8,0655;-12,3038;-8,3631;1,3091;-12,9520;16,8414;-9,5732;10,0618;-10,6962
-34,5045;-3,7437;22,4787;-29,8166;6,5168;-13,1960;-9,0674;1,9803;-10,5618;15,3102;-8,3858;9,2187;-10,3684
-33,3159;-2,3682;22,9946;-29,1288;4,9681;-13,7121;-9,5835;2,8568;-7,9838;13,5893;-7,0267;8,1864;-9,8525
-31,9555;-0,9928;23,5462;-28,4714;3,4362;-14,2282;-10,0996;3,5447;-5,3893;11,8684;-5,4630;7,1540;-9,3365
-30,4233;0,3827;23,7182;-27,4397;1,7154;-14,7602;-10,6156;4,2157;-3,0160;10,1647;-4,1040;6,1387;-8,8368
-28,7193;1,7581;23,8902;-26,4233;-0,0222;-15,1042;-11,1478;5,1093;-0,2496;8,2717;-2,5402;4,9174;-8,1327
-26,8437;3,1335;24,0979;-25,2351;-1,5543;-15,4482;-11,4918;5,6083;2,3285;6,3956;-1,1813;3,9019;-7,6331
-24,7963;4,5259;23,9258;-23,8751;-3,2916;-15,8240;-11,8519;6,2961;4,9066;4,3135;0,3660;2,6975;-6,9452
-22,5618;5,7125;23,7717;-22,3278;-4,8403;-15,8081;-12,0240;7,0010;7,5017;2,4373;1,9300;1,4931;-6,2737
-20,3585;7,1050;23,4455;-20,7961;-6,3890;-15,9960;-12,1960;7,4999;9,8908;0,3553;3,2887;0,2886;-5,4139
-17,7647;8,3085;22,9472;-19,0926;-7,9377;-16,0118;-12,3840;8,2048;12,4862;-1,5377;4,8529;-0,9324;-4,5377
-15,3742;9,5121;22,2591;-17,2017;-9,5026;-15,8399;-12,3840;8,7378;14,9099;-3,4143;6,2114;-1,9481;-3,8663
-12,8121;10,7329;21,5886;-15,3266;-10,8792;-15,6837;-12,3840;9,0647;17,1444;-5,4959;7,7927;-3,1526;-3,0065
-10,0623;11,7646;20,7461;-13,2638;-12,2557;-15,3398;-12,4000;9,5977;19,3966;-7,3889;8,9792;-4,3734;-2,1467
-7,3288;12,7963;19,7138;-11,2172;-13,6482;-15,0117;-12,2280;9,9417;21,4593;-9,2982;10,3718;-5,3893;-1,3035
-4,3909;13,8453;18,6991;-8,9826;-14,8527;-14,4958;-12,0721;10,3028;23,5577;-11,0029;11,5754;-6,6101;-0,2552
-1,6576;14,7051;17,5122;-6,7481;-16,0729;-13,9958;-11,7281;10,4748;25,2769;-12,9280;12,7963;-7,6587;0,6046
1,2806;15,5823;16,1357;-4,5135;-17,1052;-13,3079;-11,4002;10,6468;27,0140;-14,4607;13,8280;-8,5027;1,4644
4,0304;16,2701;14,7591;-2,2790;-18,1533;-12,6201;-10,8682;10,8188;28,5613;-16,2133;14,8596;-9,5511;2,3242
6,7632;16,9755;13,3999;-0,0444;-19,0135;-11,9483;-10,5404;11,0080;30,1449;-17,5898;15,9088;-10,4114;3,1840
9,7018;17,4914;11,8512;2,1734;-19,9050;-11,0885;-10,0406;11,0080;31,3667;-18,9664;16,7860;-11,2877;4,0606
12,4689;18,0249;10,3197;4,6134;-20,4055;-10,2287;-9,3365;11,0080;32,4166;-20,3586;17,4739;-11,9758;4,7316
15,0470;18,3689;8,5988;6,6592;-21,1248;-9,3851;-8,8368;11,0252;33,2947;-21,5786;18,1793;-12,6639;5,6083
17,6250;18,7304;6,8779;8,8938;-21,4688;-8,3534;-8,1652;10,8532;34,0010;-22,6264;18,6952;-13,3681;6,2961
20,2208;18,9024;5,1571;11,1455;-21,8129;-7,3380;-7,2891;10,6812;34,5352;-23,4866;19,2464;-13,9001;6,9840
22,6448;19,1096;3,4530;13,2083;-22,1880;-6,1181;-6,6176;10,5264;34,9160;-24,3777;19,4008;-14,2441;7,6719
24,8973;18,9200;1,5433;15,2884;-22,1880;-5,1028;-5,7415;10,1823;34,9160;-24,8938;19,7800;-14,5882;8,3768
26,9600;18,9552;-0,1776;17,1794;-22,2035;-3,8827;-5,0864;9,8383;34,9528;-25,4099;19,7800;-14,9481;8,8927
29,0409;18,5936;-1,8819;19,0880;-22,0471;-2,8675;-4,0382;9,5114;34,6271;-25,9566;19,7800;-15,1201;9,4086
30,9682;18,4567;-3,7914;20,8071;-21,7031;-1,6640;-3,1785;8,9953;34,1294;-26,1440;19,8153;-15,3080;9,9417
32,5155;17,9406;-5,5123;22,5440;-21,3747;-0,4604;-2,3187;8,4792;33,4596;-26,1440;19,4712;-15,3239;10,2857
34,0995;17,4246;-7,2494;24,1092;-20,8744;0,7432;-1,4755;7,9631;32,5994;-26,1747;19,1272;-15,1519;10,6296
35,3031;16,9260;-8,7819;25,5025;-20,1866;1,9468;-0,4271;7,4641;31,7757;-25,8307;18,8008;-14,9799;10,9908
36,5436;16,2553;-10,5189;26,7061;-19,5144;3,1504;0,4326;6,7590;30,5894;-25,5021;18,3198;-14,8238;11,1628
37,4034;15,3951;-12,0676;27,9458;-18,6546;4,3708;1,2757;6,2599;29,2310;-25,0016;17,4421;-14,4958;11,3348
38,3003;14,5349;-13,6323;28,8056;-17,8106;5,3856;2,3242;5,5717;27,7003;-24,3292;16,7714;-13,9799;11,5240
38,8534;13,6920;-15,0088;29,7016;-16,7947;6,6061;3,1840;4,8836;25,9974;-23,4694;15,9112;-13,4639;11,5412
39,0254;12,6597;-16,4170;30,2175;-15,5911;7,6378;4,0437;4,2123;24,1044;-22,6406;15,0684;-12,9640;11,3520
39,2346;11,6446;-17,4336;30,7516;-14,3875;8,6695;4,9035;3,3353;22,2469;-21,4370;14,0535;-12,2761;11,3864
39,0812;10,4402;-18,6537;31,1138;-13,1999;9,7012;5,7633;2,6639;19,9918;-20,2335;12,8490;-11,6043;11,0252
38,7558;9,2358;-19,7017;31,3040;-11,8405;10,7501;6,6231;1,7870;17,9617;-19,0613;11,6446;-10,7446;10,8704
38,2583;8,0314;-20,5619;31,3222;-10,2771;11,6098;7,4999;1,1155;15,5345;-17,4982;10,4574;-9,8848;10,5264
37,6072;6,8439;-21,4533;31,1684;-8,9178;12,4869;8,1878;0,2386;13,3317;-16,1544;9,0808;-9,0412;10,1995
36,5749;5,4505;-21,9693;30,8426;-7,3705;13,1748;8,8756;-0,4329;10,7326;-14,4353;7,7043;-8,0095;9,6663
35,5794;4,2629;-22,4854;30,3447;-5,8232;13,8626;9,5635;-1,3097;8,3400;-12,7161;6,3277;-6,9778;9,3565
34,2212;2,8864;-23,0325;29,6747;-4,2923;14,5679;10,2685;-1,9812;5,7581;-10,9970;4,9681;-5,9625;8,6512
32,6725;1,5098;-23,2045;28,8325;-2,5567;15,0838;10,7844;-2,8580;3,1761;-9,2940;3,4026;-4,7425;8,1522
31,1603;0,1333;-23,3920;27,8183;-1,0260;15,6171;11,3004;-3,5461;0,5942;-7,4193;2,0428;-3,7272;7,4641
29,2854;-1,2433;-23,4075;26,6139;0,7098;15,9611;11,8335;-4,2178;-1,9877;-5,3402;0,4774;-2,5237;6,7760
27,2201;-2,6199;-23,2355;25,4453;2,2404;16,3051;12,1775;-5,0944;-4,5697;-3,4657;-0,8826;-1,3035;6,1048
25,1728;-4,0129;-23,0945;23,8966;3,9764;16,6665;12,5214;-5,7989;-7,1516;-1,3864;-2,4312;-0,2884;5,2276
22,9532;-5,2009;-22,5786;22,3479;5,5237;16,8560;12,8827;-6,2987;-9,7497;0,4879;-3,9964;0,9151;4,5564
20,5612;-6,5938;-22,0782;20,8346;7,0710;16,8560;13,0547;-7,0031;-12,1594;2,5674;-5,3730;2,1187;3,6962
17,9792;-7,7982;-21,3903;18,9416;8,6183;16,8735;13,2440;-7,5192;-14,5691;4,4584;-6,7495;3,3391;2,8360
15,3973;-9,0026;-20,7337;17,0485;10,1827;16,7015;13,2440;-8,0353;-17,0104;6,3494;-8,1261;4,3539;1,9757
12,8327;-10,2232;-19,6863;15,1729;11,5582;16,5470;13,2440;-8,5513;-19,0599;8,2403;-9,5026;5,5744;1,1155
10,0956;-11,2394;-18,8579;13,1250;12,9336;16,2029;13,2613;-9,0836;-21,3286;10,1313;-10,9114;6,6061;0,2553
7,1521;-12,4759;-17,6544;10,8703;14,3264;15,8589;13,0893;-9,4276;-23,2216;12,0395;-11,9276;7,6378;-0,6049
4,3979;-13,3361;-16,4666;8,8222;15,5300;15,5323;12,9173;-9,7717;-25,1301;13,7760;-13,1480;8,6866;-1,4485
1,6605;-14,1963;-15,0912;6,6017;16,7511;15,0336;12,7626;-10,1157;-26,8662;15,3059;-14,1804;9,5292;-2,4974
-1,2826;-15,0565;-13,7317;4,1752;17,8003;14,3455;12,4358;-10,4759;-28,4302;17,0600;-15,2286;10,5781;-3,3741
-4,0368;-15,9484;-12,1844;1,9377;18,6601;13,6573;11,9025;-10,6479;-29,8067;18,4354;-16,0888;11,4551;-4,0458
-6,7747;-16,4487;-10,6371;-0,2831;19,5199;12,9865;11,5757;-10,8360;-31,2135;19,8285;-16,9648;12,1430;-4,9060
-9,7336;-17,1684;-9,1059;-2,7093;20,4150;12,1263;11,0596;-10,8360;-32,2608;21,0321;-17,6687;12,8308;-5,7826
-12,3155;-17,5125;-7,3868;-4,9468;20,9132;11,2661;10,5607;-10,8360;-33,1360;22,2534;-18,1848;13,5360;-6,4707
-14,8974;-17,8565;-5,6677;-7,1842;21,6365;10,4230;9,8726;-10,8360;-33,8391;23,3029;-18,7009;14,0519;-7,1588
-17,4952;-18,2163;-3,9485;-9,4379;21,9805;9,3907;9,1844;-10,8521;-34,3701;24,1627;-19,2483;14,5852;-7,8470
-19,9048;-18,4040;-2,2459;-11,5031;22,3422;8,3584;8,4963;-10,6801;-34,7440;25,0583;-19,4203;14,9292;-8,5513
-22,3456;-18,4040;-0,3383;-13,5683;22,5320;7,3431;7,8252;-10,5242;-34,7440;25,5742;-19,6080;15,2906;-9,0674
-24,4109;-18,4040;1,3641;-15,6495;22,5320;6,1217;6,9480;-10,1803;-34,7738;26,1081;-19,6080;15,4800;-9,5835
-26,4914;-18,4355;3,2719;-17,5425;22,5498;5,1063;6,2768;-9,8363;-34,4299;26,4700;-19,6237;15,4626;-10,1157
-28,3997;-18,0915;4,9910;-19,4669;22,3955;3,9019;5,4166;-9,4923;-34,1158;26,6600;-19,4674;15,6694;-10,4597
-30,1357;-17,7475;6,7101;-21,0000;22,0515;2,6975;4,5733;-9,1646;-33,4429;26,6780;-19,1234;15,4974;-10,8199
-31,6995;-17,4193;8,4464;-22,7519;21,7252;1,4931;3,5241;-8,6487;-32,5981;26,5240;-18,7951;15,3254;-10,9758
-33,0910;-16,9034;9,9765;-24,1285;21,2268;0,2886;2,6639;-8,1327;-31,5815;26,1799;-18,2949;15,1708;-11,3359
-34,3104;-16,4191;11,7301;-25,5204;20,5387;-0,9158;1,8204;-7,6331;-30,3930;25,8538;-17,6071;14,8268;-11,5240
-35,3725;-15,5435;13,0883;-26,7401;19,8682;-2,1367;0,7714;-6,9289;-29,0328;25,3736;-16,9192;14,5001;-11,5240
-36,0755;-14,8715;14,6529;-27,7724;19,0256;-3,1526;-0,0721;-6,4293;-27,4855;24,4955;-16,2630;13,9840;-11,5240
-36,5915;-14,0117;16,0458;-28,8352;17,9933;-4,3570;-1,1210;-5,7415;-25,9689;23,8431;-15,2313;13,4853;-11,5401
-37,1372;-13,1679;17,2494;-29,5385;16,9785;-5,5778;-1,9812;-5,0536;-24,0779;22,8285;-14,1996;12,7972;-11,3681
-37,3388;-12,1523;18,4706;-30,0697;15,7741;-6,6101;-2,8415;-4,3657;-22,2025;21,6241;-13,1839;12,1263;-11,2122
-37,1668;-10,9326;19,5023;-30,4137;14,5696;-7,6424;-3,7017;-3,6943;-20,1553;20,4374;-11,9804;11,2661;-10,8521
-37,0244;-9,9171;20,5516;-30,7880;13,3825;-8,6747;-4,5619;-2,8180;-17,9365;19,0608;-10,7768;10,4058;-10,7123
-36,5233;-8,7135;21,4291;-30,7880;12,0233;-9,7232;-5,4221;-2,1467;-15,5144;17,7018;-9,5894;9,5628;-10,1803
-35,8503;-7,5262;22,1170;-30,8182;10,4574;-10,5834;-6,2823;-1,2703;-13,2958;16,1531;-8,2139;8,5305;-9,8525
-35,0054;-6,1344;22,8226;-30,4743;9,0979;-11,4597;-7,1588;-0,5991;-10,9056;14,6218;-6,8385;7,4981;-9,3365
-33,9887;-4,9472;23,3564;-30,1606;7,5492;-12,1318;-7,8470;0,2773;-8,3275;12,9183;-5,4794;6,4658;-8,8368
-32,8151;-3,5718;23,7182;-29,4727;6,0005;-13,0240;-8,5351;0,9485;-5,7494;11,0080;-3,9156;5,4335;-8,1490
-31,2678;-2,1963;23,9080;-28,8153;4,4687;-13,5241;-9,2394;1,8083;-3,1714;9,3214;-2,5567;4,4181;-7,4611
-29,7508;-0,8209;23,9080;-27,7836;2,7311;-14,2441;-9,7555;2,6849;-0,5933;7,2391;-0,9928;3,2137;-6,7732
-27,8598;0,5546;23,9258;-26,7672;1,1991;-14,5722;-10,2716;3,3727;1,9848;5,3461;0,3660;2,0093;-6,0854
-25,9995;1,9300;23,7717;-25,5790;-0,5218;-15,1042;-10,8038;4,0437;4,5628;3,4699;1,9133;0,7881;-5,4139
-23,7650;3,3055;23,4455;-24,2189;-2,2592;-15,4641;-11,1317;4,9204;7,1409;1,3879;3,4606;-0,2275;-4,5541
-21,5305;4,6978;22,9294;-22,6716;-3,8079;-15,6361;-11,6799;5,6252;9,7361;-0,4885;5,0248;-1,4320;-3,6943
-19,3272;5,8844;22,4311;-21,1399;-5,3566;-15,8081;-11,8359;6,1242;12,1424;-2,5703;6,4002;-2,6529;-2,8345
-16,7492;7,2769;21,7607;-19,4365;-6,9053;-15,9960;-12,1960;6,8120;14,5487;-4,4633;7,7757;-3,6687;-1,9748
-14,1711;8,4805;20,9182;-17,5455;-8,4540;-16,0118;-12,3840;7,5169;16,9725;-6,3564;9,1682;-4,8896;-1,1150
-11,6091;9,6841;19,8859;-15,6704;-10,0188;-15,8399;-12,3680;8,0328;19,2247;-8,2494;10,3547;-5,9219;-0,2552
-8,8593;10,9048;18,8712;-13,6076;-11,3954;-15,6837;-12,5720;8,5488;21,2874;-10,1586;11,7646;-6,9542;0,6046
-6,1258;11,9365;17,6667;-11,5449;-12,7719;-15,3398;-12,3840;9,0818;23,3858;-11,8794;12,7790;-7,9865;1,4644
-3,1878;12,9682;16,4798;-9,4983;-14,1644;-15,0117;-12,4000;9,4258;25,1050;-13,6003;13,9999;-9,0350;2,3242
-0,4547;14,0172;15,1032;-7,2637;-15,3847;-14,4958;-12,2441;9,7697;26,8241;-15,3371;15,0490;-9,8952;3,1840
2,4836;14,8770;13,7440;-5,0456;-16,4170;-13,9799;-11,8841;10,1137;28,5794;-16,9016;15,9088;-10,7554;4,0437
5,2165;15,7543;12,1953;-2,6227;-17,4493;-13,4799;-11,7281;10,4577;29,9730;-18,2781;16,7686;-11,6317;4,9035
8,1551;16,4421;10,6638;-0,3882;-18,4974;-12,7920;-11,4002;10,8360;31,1947;-19,6703;17,6634;-12,3199;5,7802
10,9221;17,1475;8,9430;1,8464;-19,3733;-12,1202;-10,8843;10,8188;32,2447;-20,8748;18,1618;-13,0240;6,4681
13,4828;17,6634;7,2221;4,0641;-20,0614;-11,2604;-10,3684;10,9908;33,1045;-22,0947;18,8848;-13,5401;7,1560
16,2501;18,1969;5,5012;6,4873;-20,7652;-10,4006;-9,8525;11,1800;34,0010;-23,1425;19,2288;-14,0721;7,8609
18,8457;18,5584;3,7804;8,7390;-21,2968;-9,5570;-9,3527;11,1972;34,5536;-24,0182;19,5904;-14,4161;8,3597
21,2697;18,7304;2,0595;10,8017;-21,6409;-8,5253;-8,6649;11,0080;34,7256;-24,7218;19,7624;-14,7761;9,0647
23,5043;18,9024;0,3553;12,8472;-22,0005;-7,4936;-7,9770;11,0252;34,9160;-25,2378;19,9520;-14,9481;9,5977
25,7568;19,0920;-1,5543;15,1165;-22,1880;-6,4783;-7,3054;10,8532;34,9528;-25,7846;19,9696;-15,1201;9,9246
27,8375;19,1096;-3,2751;17,0075;-22,1880;-5,2583;-6,4293;10,6984;34,6271;-25,9566;19,7976;-15,3080;10,4577
29,7285;18,9376;-4,9960;18,9160;-22,2191;-4,2431;-5,7578;10,3543;34,1111;-26,1440;19,6433;-15,3239;10,8188
31,6559;18,7832;-6,7169;20,6352;-21,8596;-3,0395;-4,8980;10,0103;33,6317;-26,1593;19,3168;-15,1519;10,9908
33,2215;18,4567;-8,4377;22,3721;-21,7187;-1,8359;-4,0382;9,6834;32,7897;-25,9874;18,8008;-14,9958;11,1628
34,6153;17,9406;-10,1747;23,9372;-21,2028;-0,6323;-3,1949;9,1502;31,7757;-25,8461;18,3023;-14,6518;11,3348
35,8374;17,4246;-11,7395;25,3306;-20,7025;0,5713;-2,1467;8,8233;30,5894;-25,3455;17,6317;-14,3238;11,5240
36,8875;16,9260;-13,1000;26,5342;-20,0146;1,7916;-1,2869;8,3072;29,2310;-24,6577;16,7714;-13,8079;11,5412
37,7658;16,2553;-14,6806;27,7558;-19,3581;2,8065;-0,4438;7,8082;27,7003;-23,9853;15,9112;-13,3079;11,3520
38,4909;15,3951;-15,8692;28,8236;-18,3107;4,0100;0,6046;7,1200;25,9795;-23,1410;15,0684;-12,6201;11,3864
38,8534;14,5349;-17,2773;29,5115;-17,4667;5,2136;1,4644;6,4149;24,2944;-22,1093;14,0535;-11,9322;11,0252
39,0440;13,6920;-18,3096;30,2175;-16,4508;6,4342;2,3074;5,9158;22,2291;-21,1088;12,8317;-11,2604;10,8704
39,0626;12,6597;-19,3419;30,7516;-15,2472;7,4659;3,3559;5,2446;20,1816;-19,7333;11,8339;-10,4006;10,5264
38,9092;11,6446;-20,4055;31,1138;-14,0596;8,4976;4,2157;4,3675;17,9441;-18,3579;10,4402;-9,5570;10,1995
38,6023;10,4402;-21,0780;31,3040;-12,6841;9,5292;5,0755;3,6793;15,7241;-16,9982;9,2529;-8,5091;9,6834
37,9327;9,2358;-21,9693;31,3222;-11,3087;10,5781;5,9353;3,0080;13,3144;-15,4668;7,8763;-7,6656;9,1673
37,0910;8,0314;-22,5010;31,1684;-9,9494;11,4379;6,8120;2,1310;10,9219;-13,7476;6,5168;-6,6502;8,6512
36,0772;6,8439;-22,8450;30,8426;-8,4021;12,3149;7,4829;1,4596;8,3229;-12,0445;4,9512;-5,4303;8,1522
34,8912;5,4674;-23,2045;30,3447;-6,8548;12,9855;8,3597;0,5827;5,9302;-10,1374;3,5915;-4,4150;7,4641
33,5329;4,0908;-23,3920;29,6565;-5,3238;13,8800;9,0476;-0,0888;3,3651;-8,4345;2,0428;-3,1949;6,7929
32,0025;2,7143;-23,3920;29,0046;-3,5882;14,3785;9,7526;-0,9656;0,5942;-6,5599;0,4774;-2,1798;5,9158
30,2998;1,3377;-23,4230;27,9903;-2,0575;15,0838;10,2685;-1,6372;-1,9877;-4,4807;-0,8826;-0,9762;5,2446
28,4429;-0,0555;-23,0790;26,7859;-0,3217;15,6171;10,7844;-2,5139;-4,5697;-2,6062;-2,4312;0,2274;4,3843
26,1875;-1,2267;-22,7505;25,5994;1,2089;15,9611;11,3004;-3,1855;-7,1679;-0,5269;-3,9964;1,4477;3,5241
24,1580;-2,8084;-22,2346;24,2408;2,9448;16,3051;11,8335;-4,0622;-9,5614;1,3474;-5,3566;2,4626;2,6639
21,7483;-3,9964;-21,7498;22,7099;4,4921;16,6665;12,1775;-4,7504;-12,1594;3,4270;-6,9216;3,6662;1,8037
19,3563;-5,3893;-20,8900;20,9890;6,0394;16,8560;12,5214;-5,4385;-14,5850;5,3179;-8,2981;4,8866;0,9435
16,7743;-6,5774;-20,0459;19,2858;7,5867;16,8560;12,8827;-6,1430;-16,8225;7,2089;-9,6908;5,9183;0,0833
14,2098;-7,9702;-19,0142;17,4102;9,1340;16,8735;13,0720;-6,6427;-19,0757;9,0998;-10,8953;6,9500;-0,7769
11,4556;-9,1909;-17,9982;15,3450;10,6985;16,7015;13,0547;-7,3472;-21,1409;11,0080;-12,0997;7,9817;-1,6372
8,7014;-10,2070;-16,8105;13,2798;12,0740;16,5295;13,2440;-7,8632;-23,2216;12,7271;-13,3201;9,0305;-2,4974
5,9641;-11,4275;-15,4350;11,2145;13,4667;16,3749;13,2613;-8,3793;-25,1301;14,4463;-14,3683;9,8903;-3,3576
3,0208;-12,4598;-14,0596;9,1664;14,6703;16,0484;13,0720;-8,9116;-26,8662;16,1829;-15,2127;10,7501;-4,2178
0,2833;-13,5081;-12,7001;6,9289;15,8739;15,5323;13,1066;-9,2556;-28,4302;17,7477;-16,2767;11,6271;-5,0780
-2,6597;-14,3843;-11,1689;4,7084;17,0950;15,0162;12,7453;-9,5997;-29,8067;19,1408;-16,9648;12,3149;-5,9546
-5,4139;-15,0565;-9,4336;2,2819;18,1442;14,5175;12,5906;-9,9437;-31,2135;20,3267;-17,6529;13,0201;-6,6427
-8,1681;-15,9484;-7,9025;0,0445;19,0040;13,8294;12,2465;-10,3039;-32,2608;21,7376;-18,3568;13,5187;-7,3309
-10,9385;-16,4487;-6,1834;-2,1930;19,8814;13,1585;11,9197;-10,4759;-33,1360;22,7871;-18,8886;14,2413;-8,0353
-13,5204;-17,1684;-4,4807;-4,4304;20,5870;12,2983;11,4037;-10,6640;-33,8391;23,6468;-19,2326;14,5852;-8,5351
-16,1182;-17,5125;-2,5732;-6,6679;21,1029;11,4381;10,8876;-10,6479;-34,3701;24,5245;-19,5923;14,9292;-9,2394
-18,5279;-17,8565;-0,8541;-8,9053;21,6365;10,5951;10,3887;-10,8521;-34,7291;25,2303;-19,7800;15,2906;-9,7555
-20,9532;-18,2163;0,8484;-11,1589;21,9805;9,5628;9,6834;-10,6640;-34,9160;25,7462;-19,7800;15,4800;-10,2877
-23,1906;-18,4040;2,7561;-13,2241;22,3422;8,5305;9,2015;-10,6801;-34,9458;26,2980;-19,7957;15,4800;-10,6318
-25,4589;-18,4040;4,4753;-15,3053;22,5320;7,4981;8,3243;-10,5081;-34,6018;26,4700;-19,6393;15,4974;-10,9919
-27,3672;-18,4197;6,1944;-17,2141;22,5498;6,4828;7,6361;-10,3361;-34,2877;26,6780;-19,2954;15,3254;-11,1478
-29,0880;-18,2477;7,9135;-18,9350;22,3778;5,2784;6,9650;-10,1803;-33,6148;26,5060;-18,9671;15,1534;-11,5240
-30,8391;-18,0915;9,6498;-20,6558;22,2235;4,0740;6,1048;-9,8363;-32,7701;26,3519;-18,4669;14,9988;-11,5079
-32,2157;-17,7475;11,1971;-22,4078;21,8795;2,8528;5,2446;-9,4923;-31,7534;26,0079;-17,7790;14,6721;-11,6960
-33,6222;-17,4193;12,7444;-23,7843;21,5709;1,8372;4,3843;-9,1646;-30,5650;25,6997;-17,1070;14,1561;-11,6960
-34,6694;-16,9192;14,3091;-25,1763;20,8828;0,6328;3,5410;-8,6487;-29,2047;25,0295;-16,2472;13,6400;-11,7121
-35,5445;-16,2314;15,7020;-26,3960;20,1946;-0,5717;2,4919;-8,1327;-27,6574;24,1693;-15,4033;13,1412;-11,5401
-36,2475;-15,5594;16,9055;-27,4436;19,5241;-1,7761;1,6317;-7,6168;-26,1408;23,3269;-14,3716;12,4531;-11,3842
-36,7932;-14,6996;18,1091;-28,3038;18,6815;-2,9805;0,7881;-7,1172;-24,2498;22,3124;-13,3559;11,7822;-11,0402
-36,9652;-13,8398;19,3303;-29,1944;17,6492;-4,2014;-0,2608;-6,4130;-22,3744;21,1079;-12,1523;10,9220;-10,6962
-37,1668;-12,9960;20,3797;-29,7257;16,6344;-5,2173;-1,1044;-5,9134;-20,3272;19,9212;-10,9487;10,0789;-10,3684
-37,0096;-11,9643;21,2572;-30,0697;15,4299;-6,4380;-2,1533;-5,2419;-18,0927;18,5622;-9,7613;9,0295;-9,8363
-36,6804;-10,9487;21,9450;-30,4440;14,2429;-7,4703;-3,0135;-4,3657;-15,8740;17,0135;-8,3858;8,1864;-9,5247
-36,1942;-9,7451;22,6507;-30,4440;12,8663;-8,5027;-3,8737;-3,6779;-13,4677;15,4822;-7,0267;7,1540;-8,8206
-35,3493;-8,5416;23,1844;-30,4591;11,5070;-9,5511;-4,7339;-3,0065;-11,0774;13,7614;-5,4630;6,1387;-8,3209
-34,3176;-7,3380;23,5283;-30,3174;9,9412;-10,4114;-5,5942;-2,1302;-8,4994;12,0578;-4,1040;4,9174;-7,6331
-33,3159;-6,1507;23,9080;-29,8015;8,5817;-11,2716;-6,4707;-1,4589;-5,9213;10,1476;-2,5402;3,9019;-6,9615
-31,9555;-4,7753;23,9080;-29,3159;7,0500;-12,1478;-7,1588;-0,5825;-3,3432;8,4609;-1,1813;2,6975;-6,0854
-30,4233;-3,3998;23,9258;-28,4561;5,3122;-12,8360;-7,8470;0,0887;-0,7652;6,3787;0,3660;1,4931;-5,4139
-28,7193;-2,0244;23,7538;-27,6116;3,7635;-13,5401;-8,5351;0,9485;1,7962;4,4856;1,9133;0,2720;-4,5541
-26,8437;-0,6489;23,6175;-26,5952;2,2316;-14,0562;-9,2394;1,8250;4,5797;2,6094;3,4774;-0,7437;-3,6943
-24,7809;0,7265;23,1014;-25,4070;0,4941;-14,5722;-9,7555;2,5129;6,9690;0,5274;4,8529;-1,9481;-2,8345
-22,7492;2,1187;22,6031;-24,0316;-1,0380;-15,1042;-10,2716;3,1840;9,5471;-1,3490;6,2114;-3,1691;-1,9748
-20,3429;3,3055;21,9327;-22,6872;-2,7754;-15,4641;-10,8038;4,0606;12,1424;-3,4307;7,7757;-4,1849;-1,1150
-17,9365;4,6809;21,0725;-20,9680;-4,3241;-15,6361;-11,1317;4,7485;14,5661;-5,3238;9,1682;-5,4057;-0,2552
-15,5619;6,0733;20,2300;-19,2646;-5,8728;-15,8081;-11,6799;5,4363;16,8006;-7,2168;10,3547;-6,4380;0,5879
-12,7961;7,2599;19,2153;-17,3736;-7,4215;-15,9960;-11,8519;6,1242;19,0352;-9,1099;11,7646;-7,4866;1,6363
-10,2342;8,6524;18,0109;-15,4826;-8,9702;-15,9960;-12,0240;6,8290;21,3051;-11,0190;12,7790;-8,3306;2,4961
-7,4844;9,8731;16,8239;-13,6076;-10,5350;-16,0277;-12,1960;7,3279;23,1961;-12,7399;13,9999;-9,3791;3,3559
-4,7510;10,8876;15,4474;-11,5609;-11,9116;-15,6679;-12,3840;8,0328;25,1050;-14,4767;15,0490;-10,2393;4,2326
