"Position (mm) Run #1";"Position (mm) Run #2"
6,1076;3,2880
7,1392;3,1359
8,1709;2,7919
9,2026;2,4479
10,2343;2,1237
11,2803;1,5878
12,1401;1,2437
12,9999;0,8997
13,8597;0,5557
14,7340;0,2116
15,4218;-0,1324
16,1097;-0,4567
16,8122;-0,9925
17,3281;-1,3365
17,8440;-1,6608
18,3746;-2,1966
18,7186;-2,5603
19,0626;-2,7127
19,4213;-3,0567
19,5933;-3,4204
19,7800;-3,5727
19,7800;-3,9168
19,7800;-4,2804
19,7948;-4,4524
19,6227;-4,6244
19,4507;-4,7964
19,2935;-4,9684
18,9494;-5,1405
18,6201;-5,3320
18,1040;-5,3125
17,5879;-5,5040
17,0865;-5,5040
16,3984;-5,5235
15,7102;-5,3320
15,0366;-5,3320
14,1619;
13,4882;
12,6424;
11,5957;
10,7498;
9,7175;
8,6852;
7,6529;
6,6347;
5,4162;
4,3979;
3,1796;
2,1611;
0,9567;
-0,2477;
-1,4658;
-2,4845;
-3,6889;
-4,9069;
-5,9257;
-7,1435;
-8,1758;
-9,2082;
-10,2405;
-11,2728;
-12,3182;
-13,1785;
-14,0387;
-14,8989;
-15,7591;
-16,6323;
-17,3204;
-18,0214;
-18,5375;
-19,0536;
-19,5824;
-19,9265;
-20,2705;
-20,6273;
-20,7993;
-20,9713;
-21,1560;
-21,1560;
-21,1560;
-21,1687;
-21,0094;
-20,6527;
-20,4935;
-20,1623;
-19,6464;
-19,1304;
-18,6145;
-18,1115;
-17,4236;
-16,7357;
-16,0479;
-15,3730;
-14,5132;
-13,6665;
-12,6217;
-11,7751;
-10,7434;
-9,7117;
-8,6800;
-7,6483;
-6,6166;
-5,5984;
-4,3813;
-3,3632;
-2,1460;
-1,1280;
0,0894;
1,1072;
2,3247;
3,3564;
4,3741;
5,5917;
6,6375;
7,4831;
8,5148;
9,5608;
10,4206;
11,2803;
12,1401;
13,0143;
13,7022;
14,3900;
15,0924;
15,5938;
16,2962;
16,8268;
17,1707;
17,5147;
17,8587;
18,2173;
18,3893;
18,5760;
18,5760;
18,5907;
18,4040;
18,4187;
18,2614;
17,9027;
17,7453;
17,4159;
16,8998;
16,3838;
15,8677;
15,3661;
14,6780;
13,9899;
13,3162;
12,4416;
11,7678;
10,9219;
9,8753;
9,0151;
8,1691;
7,1368;
6,1044;
5,0721;
4,0398;
3,0214;
1,8032;
0,7708;
-0,2477;
-1,4658;
-2,4981;
-3,5304;
-4,5492;
-5,7671;
-6,7994;
-7,8451;
-8,6920;
-9,7376;
-10,5846;
-11,6301;
-12,5034;
-13,1785;
-14,0517;
-14,7399;
-15,4280;
-16,1161;
-16,8172;
-17,3333;
-17,8622;
-18,2063;
-18,5503;
-18,8944;
-19,2512;
-19,4232;
-19,6080;
-19,6080;
-19,6080;
-19,6208;
-19,4488;
-19,2768;
-19,1176;
-18,7737;
-18,4297;
-18,0986;
-17,5827;
-17,0667;
-16,5638;
-15,8629;
-15,3730;
-14,5002;
-13,8254;
-12,9525;
-12,2909;
-11,2460;
-10,3862;
-9,5397;
-8,5081;
-7,4630;
-6,6166;
-5,5984;
-4,3813;
-3,3496;
-2,3179;
-1,2862;
-0,2545;
0,7634;
1,9808;
3,0125;
4,0442;
5,0759;
6,1216;
6,9673;
8,0132;
8,8729;
9,7327;
10,5925;
11,4523;
12,3265;
13,0143;
13,7022;
14,4045;
14,9205;
15,4364;
15,9523;
16,4828;
16,8268;
17,1854;
17,3574;
17,5294;
17,7013;
17,8880;
17,8880;
17,8880;
17,9027;
17,7307;
17,5733;
17,2293;
16,8852;
16,5412;
16,2117;
15,6957;
15,1941;
14,4915;
13,9899;
13,3017;
12,6280;
11,7534;
11,0796;
10,2194;
9,3592;
8,5132;
7,4667;
6,6206;
5,5883;
4,5420;
3,6957;
2,6634;
1,6311;
0,5988;
-0,4335;
-1,4658;
-2,4981;
-3,5304;
-4,5628;
-5,5951;
-6,6408;
-7,4876;
-8,5333;
-9,3935;
-10,2537;
-11,1139;
-11,9873;
-12,6623;
-13,5356;
-14,2368;
-14,7399;
-15,4410;
-15,9571;
-16,4732;
-17,0022;
-17,3462;
-17,6902;
-18,0471;
-18,2191;
-18,3912;
-18,5760;
-18,5760;
-18,5760;
-18,5888;
-18,4168;
-18,2449;
-18,0857;
-17,7418;
-17,3978;
-17,0667;
-16,5508;
-16,0349;
-15,5320;
-14,8311;
-14,3282;
-13,6534;
-12,7805;
-12,1058;
-11,2328;
-10,5582;
-9,7117;
-8,6667;
-7,8069;
-6,9605;
-5,9288;
-4,8836;
-4,0374;
-3,0057;
-1,9740;
-0,9286;
-0,0826;
0,9491;
1,9808;
3,0264;
3,8722;
4,9179;
5,7637;
6,8095;
7,6692;
8,5432;
9,2169;
10,0766;
10,9507;
11,6386;
12,3408;
12,8424;
13,5447;
14,0606;
14,5910;
14,9205;
15,4509;
15,7949;
16,1534;
16,3254;
16,4974;
16,6840;
16,6840;
16,6840;
16,6986;
16,5120;
16,5412;
16,1826;
16,0251;
15,6811;
15,3371;
15,0076;
14,4915;
13,9754;
13,4738;
12,7856;
12,0975;
11,4094;
10,7355;
9,8610;
9,1871;
8,3269;
7,4667;
6,6206;
5,5742;
4,7280;
3,6818;
2,8355;
1,8032;
0,7708;
-0,2752;
-1,1217;
-2,1540;
-3,1863;
-4,2322;
-5,0789;
-6,1247;
-6,9715;
-8,0172;
-8,8774;
-9,7376;
-10,5978;
-11,4712;
-12,1594;
-12,8475;
-13,5356;
-14,2238;
-14,9249;
-15,4410;
-15,9571;
-16,4732;
-17,0022;
-17,3462;
-17,7031;
-17,8751;
-18,0471;
-18,2191;
-18,4040;
-18,4040;
-18,4040;
-18,4168;
-18,2449;
-18,0729;
-17,9137;
-17,5698;
-17,2258;
-16,8948;
-16,3659;
-16,0349;
-15,5320;
-14,8311;
-14,3282;
-13,6403;
-12,9525;
-12,2778;
-11,4180;
-10,5450;
-9,8704;
-9,0239;
-7,9788;
-7,1191;
-6,2593;
-5,4130;
-4,3813;
-3,3360;
-2,4899;
-1,4445;
-0,5984;
0,4333;
1,4788;
2,3247;
3,3703;
4,2301;
5,0899;
5,9497;
6,8095;
7,6692;
8,5432;
9,2311;
9,9189;
10,6068;
11,2947;
11,9969;
12,5128;
13,0287;
13,5447;
14,0751;
14,4190;
14,7775;
14,9350;
15,2935;
15,4655;
15,6520;
15,6520;
15,6520;
15,6520;
15,6666;
15,4945;
15,3371;
14,9785;
14,8210;
14,4915;
13,9609;
13,6314;
13,1153;
12,5992;
12,0975;
11,4094;
10,7212;
10,0331;
9,3449;
8,6710;
7,8108;
6,9365;
6,2624;
5,4022;
4,5560;
3,5097;
2,6495;
1,7893;
0,9429;
-0,1032;
-0,9497;
-1,9957;
-2,8559;
-3,7161;
-4,5628;
-5,6086;
-6,4688;
-7,3290;
-8,2026;
-8,8774;
-9,7509;
-10,4390;
-11,1272;
-11,8153;
-12,5166;
-13,0195;
-13,7208;
-14,2368;
-14,7659;
-15,0970;
-15,6260;
-15,9830;
-16,1421;
-16,4991;
-16,6840;
-16,6711;
-16,8560;
-16,8560;
-16,8560;
-16,8689;
-16,6969;
-16,5249;
-16,3659;
-16,0090;
-15,8629;
-15,3340;
-15,0031;
-14,4871;
-13,9712;
-13,4553;
-12,9525;
-12,2646;
